run_id,data_hora,caso,fase,rep,versao,threads,schedule,chunk,width,height,max_iter,real_a,real_b,imag_a,imag_b,tempo_calculo_s,tempo_escrita_s,carga_min,carga_media,carga_max,fator_balanceamento,trabalho_min,trabalho_media,trabalho_max,pedido_threads,pedido_schedule,pedido_chunk,hash,hash_ok,config_ok,tempo_wall_s,exe
"medicao|openmp|zoom|4096|t4|static,1|r1",2026-09-20T22:54:29,zoom,medicao,1,openmp,4,static,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.835000038,0.071000099,0.831000090,0.833500087,0.835000038,0.004790,316012610,316107172.000,316196877,4,static,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.923,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|static,1|r1",2026-09-20T22:54:30,zoom,medicao,1,openmp,12,static,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.325000048,0.043999910,0.309999943,0.315083365,0.325000048,0.046154,105075660,105369057.333,105805555,12,static,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.388,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|static,64|r1",2026-09-20T22:54:31,zoom,medicao,1,openmp,6,static,64,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.626000166,0.041999817,0.508999825,0.579999884,0.625000000,0.185600,184776997,210738114.667,224182202,6,static,64,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.682,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t8|static,0|r1",2026-09-20T22:54:31,zoom,medicao,1,openmp,8,static,0,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.562000036,0.041000128,0.212999821,0.429374874,0.560999870,0.620321,79899736,158053586.000,205393909,8,static,0,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.616,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|dynamic,4|r1",2026-09-20T22:54:32,zoom,medicao,1,openmp,12,dynamic,4,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.334999800,0.043000221,0.325999975,0.330249985,0.333999872,0.023952,89228892,105369057.333,116814819,12,dynamic,4,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.393,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t2|dynamic,16|r1",2026-09-20T22:54:33,zoom,medicao,1,openmp,2,dynamic,16,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,1.611999989,0.040000200,1.605000019,1.608500004,1.611999989,0.004342,630087464,632214344.000,634341224,2,dynamic,16,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,1.667,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|static,64|r1",2026-09-20T22:54:34,zoom,medicao,1,openmp,12,static,64,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.360999823,0.041000128,0.251999855,0.304083308,0.359999895,0.300000,87036210,105369057.333,126338551,12,static,64,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.418,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t8|static,1|r1",2026-09-20T22:54:34,zoom,medicao,1,openmp,8,static,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.439000130,0.039000034,0.434999943,0.436375022,0.439000130,0.009112,157933981,158053586.000,158262896,8,static,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.495,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|guided,4|r1",2026-09-20T22:54:35,zoom,medicao,1,openmp,6,guided,4,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.674000025,0.040999889,0.575000048,0.593666673,0.674000025,0.146884,203151380,210738114.667,240253126,6,guided,4,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.731,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|dynamic,1|r1",2026-09-20T22:54:36,zoom,medicao,1,openmp,6,dynamic,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.569999933,0.042999983,0.569000006,0.569666624,0.569999933,0.001754,209621275,210738114.667,212497102,6,dynamic,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.630,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t4|dynamic,1|r1",2026-09-20T22:54:37,zoom,medicao,1,openmp,4,dynamic,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.836999893,0.042000055,0.835999966,0.835999966,0.835999966,0.000000,315514078,316107172.000,317219009,4,dynamic,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.895,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|dynamic,16|r1",2026-09-20T22:54:37,zoom,medicao,1,openmp,12,dynamic,16,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.319000006,0.042000055,0.298000097,0.307333410,0.318000078,0.062893,100354115,105369057.333,110713332,12,dynamic,16,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.379,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|dynamic,1|r1",2026-09-20T22:54:38,zoom,medicao,1,openmp,12,dynamic,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.322999954,0.042000055,0.319999933,0.321833173,0.322999954,0.009288,97200801,105369057.333,109815628,12,dynamic,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.383,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|static,4|r1",2026-09-20T22:54:39,zoom,medicao,1,openmp,6,static,4,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.571999788,0.042000055,0.564999819,0.568333228,0.571999788,0.012238,209676365,210738114.667,211735238,6,static,4,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.631,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|dynamic,64|r1",2026-09-20T22:54:39,zoom,medicao,1,openmp,6,dynamic,64,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.605000019,0.039999962,0.523000002,0.569666624,0.605000019,0.135537,193131328,210738114.667,223657352,6,dynamic,64,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.661,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t4|guided,1|r1",2026-09-20T22:54:40,zoom,medicao,1,openmp,4,guided,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.932000160,0.042000055,0.799000025,0.832750142,0.932000160,0.142704,300971817,316107172.000,356502813,4,guided,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.989,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t8|guided,1|r1",2026-09-20T22:54:41,zoom,medicao,1,openmp,8,guided,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.481999874,0.042000055,0.424999952,0.433999926,0.481999874,0.118257,153274644,158053586.000,176958086,8,guided,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.539,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|guided,1|r1",2026-09-20T22:54:41,zoom,medicao,1,openmp,12,guided,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.361999989,0.042999983,0.308000088,0.314750115,0.361999989,0.149171,91821634,105369057.333,125392691,12,guided,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.418,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t4|dynamic,16|r1",2026-09-20T22:54:42,zoom,medicao,1,openmp,4,dynamic,16,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.852999926,0.042000055,0.838999987,0.846749902,0.852999926,0.016413,311454169,316107172.000,321585974,4,dynamic,16,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.911,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t2|dynamic,1|r1",2026-09-20T22:54:44,zoom,medicao,1,openmp,2,dynamic,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,1.599999905,0.041000128,1.598000050,1.598500013,1.598999977,0.000625,632085701,632214344.000,632342987,2,dynamic,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,1.660,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|guided,64|r1",2026-09-20T22:54:45,zoom,medicao,1,openmp,12,guided,64,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.394000053,0.040999889,0.275000095,0.324000041,0.394000053,0.302030,87046664,105369057.333,126434043,12,guided,64,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.449,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t1|dynamic,1|r1",2026-09-20T22:54:48,zoom,medicao,1,openmp,1,dynamic,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,3.061000109,0.039000034,3.061000109,3.061000109,3.061000109,0.000000,1264428688,1264428688.000,1264428688,1,dynamic,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,3.114,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|static,0|r1",2026-09-20T22:54:48,zoom,medicao,1,openmp,12,static,0,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.442999840,0.040000200,0.154999971,0.307583312,0.442999840,0.650113,53187179,105369057.333,152345037,12,static,0,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.497,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|guided,16|r1",2026-09-20T22:54:49,zoom,medicao,1,openmp,12,guided,16,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.363000154,0.051999807,0.299000025,0.313000043,0.363000154,0.176309,94175901,105369057.333,125392691,12,guided,16,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.431,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t8|dynamic,1|r1",2026-09-20T22:54:50,zoom,medicao,1,openmp,8,dynamic,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.440999985,0.066999912,0.438999891,0.439875007,0.440999985,0.004535,157538607,158053586.000,158773654,8,dynamic,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.524,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|guided,16|r1",2026-09-20T22:54:50,zoom,medicao,1,openmp,6,guided,16,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.645999908,0.045000076,0.543999910,0.567999919,0.645999908,0.157895,200440526,210738114.667,240253126,6,guided,16,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.706,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|static,256|r1",2026-09-20T22:54:51,zoom,medicao,1,openmp,12,static,256,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.647000074,0.042999983,0.123000145,0.303750098,0.647000074,0.809892,39941024,105369057.333,240340311,12,static,256,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.705,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|guided,4|r1",2026-09-20T22:54:52,zoom,medicao,1,openmp,12,guided,4,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.365999937,0.040999889,0.302999973,0.309583286,0.365000010,0.169863,94959639,105369057.333,125392691,12,guided,4,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.421,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|guided,4|r2",2026-09-20T22:54:52,zoom,medicao,2,openmp,12,guided,4,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.371999979,0.041999817,0.307999849,0.316499929,0.371999979,0.172043,86307706,105369057.333,125392691,12,guided,4,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.428,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|dynamic,64|r2",2026-09-20T22:54:53,zoom,medicao,2,openmp,6,dynamic,64,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.601999998,0.042999983,0.519999981,0.566000064,0.601999998,0.136213,193442858,210738114.667,224233837,6,dynamic,64,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.660,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|static,64|r2",2026-09-20T22:54:54,zoom,medicao,2,openmp,6,static,64,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.611999989,0.041000128,0.496000051,0.568500042,0.611000061,0.188216,184776997,210738114.667,224182202,6,static,64,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.666,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t2|static,0|r2",2026-09-20T22:54:56,zoom,medicao,2,openmp,2,static,0,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,1.887000084,0.040999889,1.311000109,1.599000096,1.887000084,0.305246,517848247,632214344.000,746580441,2,static,0,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,1.944,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t8|static,1|r2",2026-09-20T22:54:56,zoom,medicao,2,openmp,8,static,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.440000057,0.039999962,0.434000015,0.436875105,0.439000130,0.011390,157933981,158053586.000,158262896,8,static,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.495,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t8|dynamic,1|r2",2026-09-20T22:54:57,zoom,medicao,2,openmp,8,dynamic,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.439000130,0.039999962,0.437000036,0.437250018,0.437999964,0.002283,157364799,158053586.000,159044901,8,dynamic,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.494,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|static,256|r2",2026-09-20T22:54:58,zoom,medicao,2,openmp,6,static,256,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.764999866,0.041000128,0.368000031,0.565499981,0.764999866,0.518954,136080576,210738114.667,286833604,6,static,256,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.822,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|dynamic,256|r2",2026-09-20T22:54:59,zoom,medicao,2,openmp,6,dynamic,256,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.774000168,0.041999817,0.467000008,0.564500093,0.774000168,0.396641,172234356,210738114.667,293486690,6,dynamic,256,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.830,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t4|static,1|r2",2026-09-20T22:55:00,zoom,medicao,2,openmp,4,static,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.838999987,0.042000055,0.832999945,0.835250020,0.838000059,0.005967,316012610,316107172.000,316196877,4,static,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.897,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|guided,16|r2",2026-09-20T22:55:00,zoom,medicao,2,openmp,12,guided,16,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.355000019,0.042000055,0.287999868,0.305916588,0.353999853,0.186441,100216039,105369057.333,125392691,12,guided,16,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.412,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t4|static,0|r2",2026-09-20T22:55:01,zoom,medicao,2,openmp,4,static,0,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,1.020999908,0.046000004,0.556999922,0.832499921,1.020999908,0.454456,212545577,316107172.000,390077628,4,static,0,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,1.081,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t2|static,1|r2",2026-09-20T22:55:03,zoom,medicao,2,openmp,2,static,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,1.589999914,0.041000128,1.588999987,1.589499950,1.589999914,0.000629,632119341,632214344.000,632309347,2,static,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,1.648,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|dynamic,4|r2",2026-09-20T22:55:04,zoom,medicao,2,openmp,6,dynamic,4,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.574000120,0.039000034,0.566999912,0.570166588,0.572999954,0.010471,209317893,210738114.667,212133198,6,dynamic,4,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.629,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t2|dynamic,1|r2",2026-09-20T22:55:05,zoom,medicao,2,openmp,2,dynamic,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,1.592999935,0.041000128,1.591000080,1.591500044,1.592000008,0.000628,631711564,632214344.000,632717124,2,dynamic,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,1.650,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|static,16|r2",2026-09-20T22:55:06,zoom,medicao,2,openmp,12,static,16,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.342000008,0.039999962,0.294000149,0.313000003,0.342000008,0.140350,100740563,105369057.333,113185517,12,static,16,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.396,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|static,0|r2",2026-09-20T22:55:06,zoom,medicao,2,openmp,12,static,0,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.431999922,0.042000055,0.164000034,0.306500018,0.430999994,0.619489,53187179,105369057.333,152345037,12,static,0,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.489,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|dynamic,1|r2",2026-09-20T22:55:07,zoom,medicao,2,openmp,12,dynamic,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.321000099,0.040999889,0.317999840,0.318916639,0.319999933,0.006250,100058879,105369057.333,109051886,12,dynamic,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.381,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|static,1|r2",2026-09-20T22:55:07,zoom,medicao,2,openmp,6,static,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.585999966,0.039999962,0.579999924,0.583833257,0.585999966,0.010239,210319067,210738114.667,211029538,6,static,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.642,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|static,64|r2",2026-09-20T22:55:08,zoom,medicao,2,openmp,12,static,64,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.365999937,0.042000055,0.252000093,0.305333356,0.365999937,0.311475,87036210,105369057.333,126338551,12,static,64,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.422,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|dynamic,1|r2",2026-09-20T22:55:09,zoom,medicao,2,openmp,6,dynamic,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.572999954,0.072000027,0.571000099,0.571666718,0.572000027,0.001748,209723356,210738114.667,211717742,6,dynamic,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.661,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|static,1|r2",2026-09-20T22:55:09,zoom,medicao,2,openmp,12,static,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.343999863,0.041000128,0.304999828,0.315499922,0.343999863,0.113372,105075660,105369057.333,105805555,12,static,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.404,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|guided,16|r2",2026-09-20T22:55:10,zoom,medicao,2,openmp,6,guided,16,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.651000023,0.042999983,0.547999859,0.570833286,0.651000023,0.158218,200440526,210738114.667,240253126,6,guided,16,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.708,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|guided,64|r2",2026-09-20T22:55:11,zoom,medicao,2,openmp,6,guided,64,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.651999950,0.041000128,0.519999981,0.569000006,0.651999950,0.202454,191296807,210738114.667,240253126,6,guided,64,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.707,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|dynamic,16|r2",2026-09-20T22:55:11,zoom,medicao,2,openmp,12,dynamic,16,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.342999935,0.048000097,0.322999954,0.331666629,0.342000008,0.055556,84644524,105369057.333,120875212,12,dynamic,16,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.406,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t8|guided,1|r2",2026-09-20T22:55:12,zoom,medicao,2,openmp,8,guided,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.483999968,0.044000149,0.426000118,0.435250074,0.483999968,0.119834,153188647,158053586.000,176958086,8,guided,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.542,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t4|guided,1|r2",2026-09-20T22:55:13,zoom,medicao,2,openmp,4,guided,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.935999870,0.041000128,0.798999786,0.833749890,0.935999870,0.146368,299044927,316107172.000,356502813,4,guided,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.991,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t8|dynamic,16|r2",2026-09-20T22:55:13,zoom,medicao,2,openmp,8,dynamic,16,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.447000027,0.040999889,0.430000067,0.437999994,0.447000027,0.038031,155106556,158053586.000,161295665,8,dynamic,16,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.506,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t4|dynamic,1|r2",2026-09-20T22:55:14,zoom,medicao,2,openmp,4,dynamic,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.852999926,0.039999962,0.851000071,0.851250052,0.851999998,0.001174,311399110,316107172.000,318261877,4,dynamic,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.910,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t2|guided,1|r2",2026-09-20T22:55:16,zoom,medicao,2,openmp,2,guided,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,1.866999865,0.046000004,1.295000076,1.580999970,1.866999865,0.306374,517848247,632214344.000,746580441,2,guided,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,1.928,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|static,4|r2",2026-09-20T22:55:17,zoom,medicao,2,openmp,12,static,4,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.341000080,0.040999889,0.304000139,0.314416726,0.338000059,0.100591,104556181,105369057.333,106846977,12,static,4,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.400,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t4|dynamic,16|r2",2026-09-20T22:55:18,zoom,medicao,2,openmp,4,dynamic,16,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.845999956,0.041000128,0.832000017,0.839749992,0.845999956,0.016548,314070069,316107172.000,317695731,4,dynamic,16,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.901,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|dynamic,16|r2",2026-09-20T22:55:19,zoom,medicao,2,openmp,6,dynamic,16,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.578999996,0.039999962,0.559999943,0.568000078,0.578000069,0.031142,207313166,210738114.667,215125726,6,dynamic,16,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.633,mandelbrot_omp_zoom_4096.exe
